Place ID,Name,City,Country,Current level,Suggested PlantsPack level,Confidence,Action,Priority,decision,changes_applied,review_reason
2d934c90-f78b-41fc-a325-d069fa68dee7,Vegan Mount,Barcelona,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
c6856727-735b-455e-8746-8ddc539140c7,Veganashi,Barcelona,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
277f1f1b-abf6-4e62-bee1-be66ac17311d,Velada,Barcelona,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
3a12ab00-fffc-44c4-b0e1-709170d2e480,Vrutal,Barcelona,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
dab7085f-7929-49df-a30d-6104cb4efeae,Aymat Vegano,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
ac5c54bc-cd24-4ca6-8d6c-d74f35eac3e5,B13 bar,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
75df17f2-3029-40ab-9aa0-167fad8c5f1e,Bite Me Café,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e60a4453-53db-4738-82df-ac95a57d335b,Burnout,Madrid,Spain,Vegan friendly,Vegan options,Low,Change level / Add hours,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
5efeb643-0b85-4971-9654-00eb8f7f5efb,Choose Restaurante Vegano,Madrid,Spain,100% vegan,100% vegan,Medium,Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
fc1068b0-8c69-4b33-ab50-81618c44b6f8,Cookaluzka,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
a1ccd5e3-1f4e-47c4-848a-363cd84385bf,Delish Vegan Doughnuts,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
45d1e310-67d0-4fa0-b4f6-6bf493aefb7f,Distrito Vegano Invernadero,Madrid,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
92e9a8f3-c941-4257-be19-564b2f1a8991,Dolce&Vegana,Madrid,Spain,100% vegan,100% vegan,Medium,Find website/source / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
e234130b-672f-44fd-be73-9b5815c51243,Don Gato Bar,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
c8695af0-1014-41e4-ad83-5acff94975c0,Doxa Plant Based,Madrid,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
90d044e2-cf47-4683-9ef0-54aed85ac99c,El rey de las hamburguesas,Madrid,Spain,Vegan friendly,Vegan options,Low,Change level / Find website/source / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
924fe236-a25c-413f-8c18-99edc3904fec,Fantastic V,Madrid,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
97ce9628-5e8e-47c9-a5da-04ee7fa7a9ba,Freedom Pizza,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
1c693129-090e-489e-bf19-cdf09ef949dd,Frutas Prohibidas,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
41be195c-e86b-4921-8b2a-dbb57d4a689d,Gran Nemrut Oporto,Madrid,Spain,Vegan friendly,Vegan options,Low,Change level / Find website/source / Fix address / Add hours / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
aaf13980-ba07-42e6-b5f7-619a158b5122,Hakuna matata veggie,Madrid,Spain,100% vegan,100% vegan,Medium,Find website/source / Fix address / Add hours / Add image / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
c5f53c00-e672-4476-a05a-a1b1cde65b5f,Kebab El Couto,Madrid,Spain,Vegan friendly,Vegan options,Low,Change level / Find website/source / Add hours / Add image,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
c402b4d4-3a31-4a98-b178-02e491a38082,La Alpargata bar vegano,Madrid,Spain,100% vegan,100% vegan,Medium,Find website/source / Add hours / Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
11212bd8-f257-49a0-854d-9b05e0f592ef,La Cotidiana | casa de comidas,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
85278ac7-4335-4233-ae52-dbaaba456b5c,La Encomienda,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
bc0ea1de-fdfb-4fec-a95d-370e1b9e7574,La Oveja Negra - Taberna Vegana,Madrid,Spain,100% vegan,100% vegan,Medium,Verify 100% vegan,P0,review,,100% vegan verification requires manual menu check
246b9e4e-97cb-4ee2-ae08-d3f2bf64d257,Lara Grill,Madrid,Spain,Vegan friendly,Vegan options,Low,Change level / Add hours,P0,review,,Downgrade vegan_friendly -> vegan_options but confidence=Low — surfacing for human review
