Place ID,Name,City,Country,Current level,Suggested PlantsPack level,Confidence,Action,Priority,decision,changes_applied,review_reason
87cf7d6e-0444-4e8d-87bd-607e08346607,Cinto Cucina In Torre,Florence,Italy,Vegan friendly,Vegan friendly,Low,Add hours / Add image,P2,skip,,no actionable change
e5e6c489-bb05-49ea-a125-cf2d434aaf19,Ciro & sons,Florence,Italy,Vegan friendly,Vegan friendly,Low,Add hours,P2,skip,,no actionable change
f75cae26-9a89-4cc8-9171-e69b88ae3fa6,Da Pinocchio,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
dbb91045-c18f-4b81-bdae-eaee74d0da58,Festa del Mugello,Florence,Italy,Vegan options,Vegan options,Medium,Keep / monitor,P3,skip,,no actionable change
2996d30c-161f-4c86-ab10-7a4675b860b7,Flower Burger Firenze,Florence,Italy,100% vegan,100% vegan,High,Add hours,P2,skip,,no actionable change
e3864e0b-7708-4a42-be60-7f4734048253,Gustapizza,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add image,P1,skip,,no actionable change
42a33961-71f6-49b8-baa4-7f1d655fc55a,I' solito chiosco,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
87af20c9-f2ab-45c4-af7f-dc951d1390ba,Il Vegetariano,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
495c0261-8ee4-41a5-a2d0-25cda2562bc2,InStabile - Culture in Movimento,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
90a8b686-ebaf-438b-9d00-60bacf6a9cdb,Koo Cli Koo,Florence,Italy,Vegan options,Vegan options,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
6834f494-4819-4a42-ad2f-3c531a3840d0,La Bisegna,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
2d5696f6-5367-4a8a-bcf7-b30fe113ad81,La corte del Konnubio,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add image,P1,skip,,no actionable change
42d81b39-d420-4a68-9153-a5c1a58af0b4,La Fonte,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
299aeeb7-6c67-4a77-b5ce-34c76b396dd3,La Gelatiera,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
9f5f3692-f130-4320-8282-b0621cecb590,La pépinière,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
f91e8d04-ef4b-470d-a548-fb7b7a03b710,La Raccolta,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
7bee24a6-db08-45ef-acde-51a5dbd06cef,Le Vespe Cafe,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
bf9ecab8-3248-401d-bf87-31da9a256929,Libreria Brac,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Keep / monitor,P3,skip,,no actionable change
22fb1e90-49d6-4ad2-84f8-521513160496,LOV Osteria Vegetariana,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Fix address / Add hours / Add image,P1,skip,,no actionable change
5c0b3594-1196-4d33-a017-b7fca2bc660a,Mattacena,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
2c1b3c91-c087-4775-8d67-8f3e60abae8c,Mercato di San Lorenzo,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Fix address,P1,skip,,no actionable change
ca405794-ff31-4d6c-991d-3acb17ea7d4a,Mic ramen,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
024589e6-6600-4fa7-b2a5-039fcac8a76b,NaturaSì,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
f1c7f13c-32c3-43ab-9ce0-3bead3ecd193,OlisticHouse,Florence,Italy,Vegan friendly,Vegan friendly,Low,Add hours,P2,skip,,no actionable change
caa8bc57-9588-4d65-b45f-771a2d26ca68,Osteria Mani,Florence,Italy,Vegan friendly,Vegan friendly,Medium,Add image,P2,skip,,no actionable change
4b80cdc3-ac8d-44f6-8de6-1b6166a7b4ab,Pané e Toscana,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add image,P1,skip,,no actionable change
c2582ab8-83d1-452a-b6db-2a35d724c9fb,PappaGioia,Florence,Italy,Vegan friendly,Vegan friendly,Low,Find website/source / Add hours / Add image,P1,skip,,no actionable change
80c2e863-a2ee-456d-97f2-fd1bcdea3490,Pino's Sandwiches - Salumeria Verdi,Florence,Italy,Vegan options,Vegan options,Medium,Keep / monitor,P3,skip,,no actionable change
